popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,music_genre
39,0.7290000000000001,0.455,333307,high,0.00123,0.502,-5.569,0.0275,99,0.862,Blues
32,0.00213,0.568,254560,high,2.51e-06,0.236,-3.133,0.093,116,0.546,Blues
27,0.00241,0.636,179955,high,0.000216,0.0479,-6.575,0.0349,120,0.87,Blues
33,0.226,0.457,333388,medium,0.142,0.0947,-8.182,0.0261,182,0.265,Blues
30,0.0429,0.417,182440,medium,0.000502,0.331,-9.085,0.1159999999999999,114,0.581,Blues
47,0.321,0.445,192104,low,0.0,0.0702,-11.844,0.0312,128,0.526,Blues
22,0.065,0.6629999999999999,278507,medium,0.00164,0.0881,-7.866,0.0548,81,0.861,Blues
29,0.122,0.685,253493,high,0.00344,0.148,-5.95,0.0333,103,0.7929999999999999,Blues
26,0.655,0.77,216880,high,0.0,0.12,-7.787999999999999,0.0904,135,0.962,Blues
52,0.0004639999999999,0.653,251947,high,0.00206,0.103,-8.078,0.0261,125,0.396,Blues
34,0.0504,0.655,167240,medium,6.13e-05,0.0546,-5.27,0.159,79,0.5920000000000001,Blues
45,0.44,0.636,272573,medium,0.0,0.136,-6.374,0.0352,124,0.93,Blues
3,0.858,0.456,96693,low,0.446,0.207,-16.602,0.0372,125,0.106,Blues
28,0.0147,0.411,356867,high,0.155,0.389,-6.392,0.0378,101,0.276,Blues
64,0.295,0.436,219891,medium,0.6970000000000001,0.1169999999999999,-7.612,0.0361,95,0.409,Blues
40,0.238,0.721,287800,high,0.00129,0.353,-5.381,0.0269,119,0.8,Blues
33,0.00139,0.35,305493,low,0.804,0.337,-10.380999999999998,0.0416,175,0.623,Blues
33,0.131,0.441,556427,medium,2.3800000000000003e-05,0.103,-12.444,0.0439,112,0.37,Blues
28,0.0129,0.7829999999999999,302003,medium,0.0,0.0956,-4.854,0.152,95,0.541,Blues
39,0.188,0.599,202154,medium,6.9e-06,0.192,-7.0520000000000005,0.0265,125,0.897,Blues
34,0.000347,0.3339999999999999,219373,medium,0.000649,0.166,-7.124,0.032,92,0.64,Blues
32,0.218,0.547,330600,medium,0.000132,0.211,-7.686,0.0384,87,0.574,Blues
47,0.216,0.461,299213,low,2.18e-05,0.287,-13.737,0.0332,114,0.246,Blues
38,0.0944,0.417,255227,high,0.00585,0.354,-10.47,0.0678,106,0.632,Blues
25,0.895,0.679,166000,low,0.0009609999999999,0.111,-11.978,0.037,131,0.759,Blues
32,0.163,0.483,300573,low,0.252,0.0863,-10.604,0.0302,79,0.295,Blues
26,0.0457,0.422,192400,high,0.0152,0.113,-7.113,0.0437,78,0.684,Blues
29,0.000428,0.4529999999999999,389000,medium,0.0098599999999999,0.3279999999999999,-12.803,0.0286,159,0.475,Blues
31,0.0819,0.43,274373,high,1.77e-05,0.162,-7.785,0.0335,94,0.723,Blues
31,0.15,0.514,210800,high,0.000715,0.319,-7.045,0.0473,177,0.878,Blues
28,0.3989999999999999,0.426,280640,high,0.857,0.974,-9.923,0.0486,143,0.812,Blues
30,0.239,0.674,162046,medium,0.0,0.1119999999999999,-10.599,0.0333,106,0.763,Blues
32,0.185,0.332,461333,high,0.0414,0.755,-6.004,0.0434,138,0.481,Blues
35,0.372,0.482,379853,medium,0.000249,0.307,-8.357999999999999,0.069,127,0.313,Blues
45,0.022,0.39,261827,high,0.916,0.0773,-7.587000000000001,0.0412,150,0.147,Blues
31,0.695,0.38,162507,medium,0.0118,0.371,-6.466,0.0372,165,0.5710000000000001,Blues
39,0.6729999999999999,0.5429999999999999,349253,low,0.00329,0.813,-9.599,0.035,115,0.477,Blues
30,0.135,0.595,196591,medium,0.012,0.0672,-5.985,0.0741,78,0.414,Blues
28,0.7140000000000001,0.616,113813,low,1.32e-06,0.166,-13.757,0.051,120,0.878,Blues
27,0.00698,0.291,313621,medium,0.000246,0.121,-6.282,0.0301,92,0.3229999999999999,Blues
40,0.4029999999999999,0.53,320427,medium,0.00769,0.6990000000000001,-15.729,0.0535,139,0.7829999999999999,Blues
25,0.00955,0.306,428080,high,0.217,0.244,-7.923999999999999,0.0808,141,0.351,Blues
31,0.0108,0.5920000000000001,218293,high,0.0031899999999999,0.115,-4.214,0.0326,162,0.6940000000000001,Blues
31,0.441,0.535,233667,low,1.25e-05,0.317,-16.82,0.0542,76,0.442,Blues
32,0.228,0.351,322227,medium,0.00742,0.544,-12.326,0.0429,122,0.486,Blues
24,0.000666,0.544,229933,high,0.0299,0.344,-9.511,0.0266,93,0.862,Blues
38,0.155,0.5770000000000001,291080,high,0.313,0.087,-5.771,0.0813,166,0.775,Blues
33,0.0036,0.37,126160,medium,6.32e-06,0.451,-8.163,0.0387,154,0.728,Blues
30,0.175,0.397,137821,high,0.00153,0.136,-5.26,0.0423,156,0.612,Blues
11,0.0005,0.4,217600,high,0.332,0.6579999999999999,-12.115,0.0346,98,0.757,Blues
27,0.152,0.655,273427,high,0.051,0.12,-9.156,0.0528,169,0.7859999999999999,Blues
37,0.00514,0.313,276733,medium,4.24e-05,0.0877,-9.555,0.0425,164,0.4529999999999999,Blues
28,0.103,0.612,165333,low,0.346,0.27,-13.967,0.0358,105,0.514,Blues
27,0.173,0.469,85207,medium,0.00193,0.4539999999999999,-10.088,0.385,82,0.727,Blues
35,0.2269999999999999,0.32,509853,medium,0.1159999999999999,0.356,-10.189,0.0534,169,0.541,Blues
38,0.0555,0.552,209867,high,9.8e-06,0.4,-8.885,0.0357,95,0.8740000000000001,Blues
32,0.00011,0.4539999999999999,276413,high,0.000396,0.2019999999999999,-4.5280000000000005,0.126,151,0.597,Blues
60,0.00807,0.522,204653,low,0.0,0.108,-13.744000000000002,0.208,145,0.7929999999999999,Blues
25,0.0173,0.341,509987,high,0.0425,0.915,-7.0360000000000005,0.0745,83,0.4529999999999999,Blues
36,0.00589,0.332,344853,high,0.1889999999999999,0.988,-9.419,0.1159999999999999,133,0.412,Blues
31,0.156,0.369,220160,medium,0.00625,0.114,-7.627000000000001,0.162,137,0.177,Blues
39,0.3,0.413,309240,low,0.0,0.238,-14.624,0.0339,182,0.777,Blues
29,0.0684,0.437,226560,medium,0.848,0.133,-8.987,0.0457,139,0.192,Blues
3,0.0338,0.424,298667,low,2.37e-06,0.0656,-14.835,0.0286,111,0.128,Blues
35,0.0397,0.2339999999999999,400853,medium,0.7390000000000001,0.0878,-6.869,0.0441,103,0.104,Blues
41,0.601,0.447,239013,medium,0.0345,0.149,-8.508,0.0325,139,0.382,Blues
31,0.123,0.802,283456,medium,0.00907,0.415,-7.134,0.0332,110,0.924,Blues
41,0.00345,0.506,159533,medium,3.6200000000000006e-05,0.1119999999999999,-10.216,0.0332,118,0.5539999999999999,Blues
26,0.0395,0.355,251000,medium,0.179,0.109,-8.17,0.0642,140,0.172,Blues
31,0.601,0.624,173267,low,0.00178,0.317,-9.384,0.0725,134,0.872,Blues
34,0.6940000000000001,0.79,235187,low,0.5670000000000001,0.0385,-11.663,0.039,79,0.7240000000000001,Blues
50,0.0008289999999999,0.419,218000,high,0.0003,0.104,-3.944,0.0463,162,0.764,Blues
31,0.0854,0.4629999999999999,149600,high,0.523,0.585,-2.178,0.0902,88,0.5870000000000001,Blues
37,0.0832,0.386,229120,low,0.417,0.282,-16.282,0.0347,136,0.158,Blues
42,0.501,0.389,255973,high,0.0159,0.123,-5.45,0.0368,143,0.583,Blues
30,0.195,0.327,404067,high,0.143,0.0957,-5.325,0.046,159,0.701,Blues
27,0.256,0.638,174800,high,2.8600000000000004e-05,0.3,-5.84,0.0509,123,0.9,Blues
25,0.42,0.701,265560,low,0.475,0.111,-16.424,0.0461,129,0.405,Blues
21,0.188,0.35,837160,low,0.767,0.959,-9.307,0.0299,113,0.0685,Blues
71,0.475,0.684,250000,low,6.57e-05,0.118,-12.59,0.0384,115,0.784,Blues
36,0.00186,0.321,247507,low,0.308,0.0708,-13.746,0.038,169,0.72,Blues
22,0.409,0.496,133146,low,0.000367,0.095,-9.043,0.0589,126,0.684,Blues
33,0.0703,0.774,238173,high,0.000576,0.0465,-6.295,0.0413,103,0.914,Blues
34,0.479,0.6829999999999999,183933,high,1.8e-06,0.359,-5.909,0.0311,120,0.765,Blues
29,0.911,0.6579999999999999,178067,low,2.57e-05,0.115,-11.111,0.128,81,0.853,Blues
41,0.3289999999999999,0.7090000000000001,173453,low,1.17e-06,0.0873,-7.047000000000001,0.0354,114,0.645,Blues
39,0.8740000000000001,0.6709999999999999,133960,low,0.00016,0.12,-18.003,0.0378,108,0.486,Blues
47,0.017,0.518,232947,high,0.429,0.151,-6.644,0.0374,95,0.626,Blues
32,0.312,0.722,284533,low,2.5e-05,0.0448,-14.3,0.0267,106,0.91,Blues
38,0.7509999999999999,0.3389999999999999,328400,low,0.1369999999999999,0.1009999999999999,-14.282,0.0332,158,0.562,Blues
24,0.994,0.589,180976,low,0.0419,0.122,-17.218,0.0463,98,0.5770000000000001,Blues
36,0.115,0.6579999999999999,185773,medium,2.75e-06,0.0563,-14.162,0.035,129,0.759,Blues
50,0.000421,0.263,586400,high,0.018,0.2319999999999999,-8.225,0.0412,99,0.584,Blues
28,0.0227,0.267,317040,medium,0.0115,0.12,-5.627000000000001,0.0507,143,0.302,Blues
48,0.545,0.606,183027,low,0.0019399999999999,0.0419,-11.402,0.0423,101,0.457,Blues
41,0.8059999999999999,0.433,246253,medium,0.000643,0.0989,-6.922000000000001,0.0686,84,0.498,Blues
37,0.0562,0.6859999999999999,292440,medium,0.00133,0.106,-7.442,0.0594,117,0.805,Blues
53,0.611,0.541,218520,low,0.0005269999999999,0.0952,-11.753,0.0467,88,0.49,Blues
34,0.941,0.72,276107,low,0.0969,0.09,-18.26,0.05,107,0.64,Blues
48,0.221,0.722,337987,low,0.0,0.1009999999999999,-15.957,0.0554,139,0.5920000000000001,Blues
36,0.98,0.6759999999999999,188533,low,7.38e-05,0.11,-14.01,0.039,84,0.483,Blues
39,0.823,0.495,160840,low,0.0,0.0901,-10.609000000000002,0.0377,106,0.7290000000000001,Blues
20,0.00611,0.7090000000000001,251040,medium,0.0055299999999999,0.236,-10.305,0.0427,102,0.95,Blues
26,0.918,0.6609999999999999,164613,low,6e-06,0.353,-15.486,0.0433,104,0.6459999999999999,Blues
38,0.0759,0.263,315307,high,7.340000000000001e-05,0.303,-12.319,0.135,145,0.556,Blues
33,0.0674,0.633,293560,medium,0.000247,0.195,-6.862,0.0361,109,0.5579999999999999,Blues
30,0.0021899999999999,0.497,128787,high,0.8140000000000001,0.16,-3.0980000000000003,0.0491,83,0.6629999999999999,Blues
35,0.662,0.644,198529,low,0.00545,0.134,-6.2,0.0609,76,0.4679999999999999,Blues
41,0.000432,0.654,252760,high,0.00323,0.0928,-7.457000000000001,0.0261,125,0.371,Blues
55,0.237,0.557,275800,high,2.19e-06,0.124,-8.169,0.0566,74,0.687,Blues
40,0.779,0.7090000000000001,153400,medium,7.97e-05,0.0933,-11.105,0.0359,141,0.97,Blues
0,0.6609999999999999,0.627,232895,low,0.61,0.929,-12.5,0.0506,109,0.4429999999999999,Blues
59,0.0714,0.59,254467,high,0.000153,0.0598,-3.236,0.0478,120,0.674,Blues
28,0.497,0.462,269165,low,0.772,0.852,-9.774,0.0376,80,0.205,Blues
27,0.935,0.6459999999999999,187267,low,0.000316,0.0994,-14.986,0.0591,75,0.409,Blues
33,0.00449,0.61,216933,medium,0.0803,0.0651,-6.523,0.0762,127,0.514,Blues
32,0.0948,0.66,347267,low,0.000134,0.2319999999999999,-8.176,0.0363,124,0.113,Blues
36,0.967,0.6970000000000001,177200,low,0.00486,0.0837,-13.85,0.0898,103,0.753,Blues
46,0.716,0.755,272573,high,1.25e-06,0.245,-6.08,0.0784,114,0.904,Blues
37,0.6890000000000001,0.412,481333,low,2.97e-05,0.583,-17.232,0.184,157,0.594,Blues
12,0.427,0.281,256747,low,0.4539999999999999,0.298,-14.177,0.0295,141,0.171,Blues
30,0.0565,0.66,214222,high,0.813,0.223,-6.244,0.0308,132,0.595,Blues
24,0.0269,0.52,488773,high,0.161,0.792,-8.255,0.0437,107,0.513,Blues
39,0.0201,0.405,226707,high,0.6940000000000001,0.206,-8.046,0.055,157,0.6759999999999999,Blues
27,0.7709999999999999,0.562,332093,medium,0.284,0.909,-12.429,0.0812,125,0.6609999999999999,Blues
29,0.000523,0.3879999999999999,198292,high,0.00031,0.286,-5.206,0.0619,167,0.497,Blues
61,0.491,0.545,288053,low,0.175,0.0805,-10.862,0.0305,114,0.444,Blues
28,0.182,0.273,359600,low,0.00237,0.0815,-16.422,0.0618,90,0.635,Blues
69,0.176,0.631,181067,medium,0.0,0.121,-6.676,0.0531,95,0.938,Blues
30,0.624,0.534,153293,low,3.97e-05,0.0764,-13.56,0.109,201,0.8009999999999999,Blues
48,0.0325,0.475,168613,medium,0.0,0.0693,-6.537999999999999,0.0619,156,0.471,Blues
42,0.205,0.51,221280,medium,0.0,0.16,-5.952000000000001,0.0322,130,0.44,Blues
32,0.113,0.484,265973,medium,4.06e-06,0.1,-9.44,0.0383,175,0.925,Blues
47,0.0926,0.56,249098,high,6.04e-05,0.1009999999999999,-4.314,0.0317,92,0.5670000000000001,Blues
35,0.019,0.665,189307,low,0.0,0.0987,-9.558,0.027,109,0.6990000000000001,Blues
46,0.6459999999999999,0.445,244480,low,1.49e-06,0.868,-12.276,0.0253,77,0.188,Blues
57,0.119,0.637,207093,high,6.720000000000001e-05,0.103,-4.872,0.0677,128,0.923,Blues
26,0.00313,0.3779999999999999,155480,high,1.41e-06,0.0616,-4.878,0.317,109,0.485,Blues
35,0.239,0.556,198320,high,0.0,0.0874,-4.904,0.0321,133,0.81,Blues
40,0.0004769999999999,0.278,210000,high,0.00644,0.15,-3.607,0.0343,73,0.6809999999999999,Blues
34,0.0122,0.363,414893,high,0.5429999999999999,0.1669999999999999,-8.785,0.069,153,0.521,Blues
35,0.123,0.52,146773,low,1.04e-05,0.0875,-10.63,0.034,105,0.624,Blues
27,0.166,0.344,323933,high,0.0593,0.965,-6.307,0.0821,192,0.286,Blues
58,0.111,0.442,301267,medium,0.00321,0.0993,-11.417,0.0294,122,0.746,Blues
37,0.857,0.3929999999999999,338333,low,0.134,0.26,-9.393,0.0272,98,0.24,Blues
39,0.406,0.491,261067,low,0.6609999999999999,0.172,-14.478,0.0641,127,0.593,Blues
21,0.00911,0.33,424960,medium,0.0033299999999999,0.17,-7.251,0.0383,144,0.349,Blues
41,0.0257,0.4589999999999999,225861,low,0.0,0.556,-9.57,0.0397,87,0.504,Blues
30,0.299,0.484,283867,medium,0.0039299999999999,0.261,-16.622,0.0611,114,0.313,Blues
39,0.278,0.542,286440,high,0.000437,0.0825,-2.428,0.0829,83,0.6859999999999999,Blues
42,0.425,0.607,258893,high,0.0135,0.21,-11.262,0.0419,109,0.774,Blues
28,0.00286,0.4529999999999999,158013,high,8.9e-05,0.161,-4.678999999999999,0.118,154,0.414,Blues
37,0.693,0.426,272840,high,0.00117,0.3389999999999999,-5.052,0.21,116,0.541,Blues
35,0.0689,0.365,407267,high,0.00197,0.407,-3.984,0.0865,150,0.565,Blues
32,0.247,0.541,173587,medium,8.9e-05,0.359,-6.511,0.105,145,0.65,Blues
31,0.2189999999999999,0.5579999999999999,221573,high,0.000719,0.107,-9.816,0.0696,187,0.943,Blues
28,0.118,0.497,335160,high,0.461,0.188,-7.276,0.0351,148,0.5660000000000001,Blues
39,0.0068,0.484,278257,high,0.00082,0.307,-6.51,0.0402,168,0.674,Blues
36,0.7859999999999999,0.528,141960,medium,0.0,0.0441,-9.446,0.0916,151,0.7559999999999999,Blues
29,0.1969999999999999,0.4039999999999999,219620,low,0.0942,0.153,-13.539,0.0317,113,0.0559999999999999,Blues
34,0.6759999999999999,0.362,148107,low,0.000155,0.0901,-5.886,0.031,168,0.3279999999999999,Blues
47,0.3279999999999999,0.7979999999999999,219960,medium,0.00206,0.182,-11.412,0.0363,81,0.677,Blues
35,0.408,0.292,577973,medium,0.774,0.489,-6.971,0.0381,84,0.626,Blues
33,0.2769999999999999,0.371,375560,medium,0.0178,0.0893,-3.113,0.0337,138,0.402,Blues
37,0.8690000000000001,0.674,202627,low,2.67e-06,0.0855,-14.678,0.0319,76,0.347,Blues
33,0.374,0.357,159107,low,4.65e-06,0.3329999999999999,-9.592,0.036,113,0.4679999999999999,Blues
30,0.7909999999999999,0.653,282987,low,0.00162,0.0817,-11.978,0.0288,137,0.522,Blues
26,0.6940000000000001,0.3929999999999999,281547,medium,0.102,0.726,-10.103,0.0563,202,0.899,Blues
37,0.8220000000000001,0.7509999999999999,131027,medium,0.0,0.16,-8.068,0.0615,125,0.784,Blues
58,0.157,0.455,249768,high,0.212,0.244,-11.99,0.0409999999999999,95,0.288,Blues
35,0.7,0.51,182733,low,0.0,0.148,-18.786,0.0378,90,0.449,Blues
28,0.4029999999999999,0.701,223500,medium,0.00592,0.0927,-8.728,0.0446,170,0.8290000000000001,Blues
38,0.000796,0.514,203647,high,3.4e-06,0.451,-5.229,0.0335,124,0.53,Blues
33,0.667,0.171,159103,low,1.18e-06,0.1989999999999999,-6.608,0.0326,67,0.4679999999999999,Blues
38,0.000379,0.2319999999999999,189160,high,0.136,0.938,-5.597,0.102,189,0.419,Blues
26,0.884,0.62,204773,low,0.867,0.221,-11.021,0.0358,118,0.851,Blues
36,0.0959,0.433,380213,low,0.0317,0.0507,-12.874,0.0275,95,0.652,Blues
34,0.691,0.391,218189,low,0.00452,0.0615,-13.89,0.0568,142,0.752,Blues
29,2.47e-05,0.4,243027,medium,0.901,0.0962,-12.06,0.0289999999999999,132,0.586,Blues
68,0.247,0.6829999999999999,356600,medium,2.12e-05,0.0471,-10.164,0.0315,125,0.962,Blues
38,0.081,0.491,196680,high,6.87e-06,0.447,-8.801,0.036,93,0.88,Blues
39,0.214,0.8370000000000001,224867,medium,0.0,0.0768,-11.744000000000002,0.0449,122,0.858,Blues
36,0.135,0.513,417533,high,0.00207,0.0997,-6.569,0.0566,117,0.512,Blues
40,0.733,0.396,191000,low,0.0,0.1119999999999999,-12.196,0.0333,81,0.43,Blues
21,0.252,0.598,263507,medium,0.0,0.0709,-5.966,0.0281,76,0.5579999999999999,Blues
33,0.22,0.316,486133,medium,0.732,0.975,-7.705,0.0407,181,0.575,Blues
24,0.867,0.5489999999999999,247187,low,1.96e-05,0.106,-9.566,0.0302,78,0.1889999999999999,Blues
24,0.26,0.439,341933,high,0.0225,0.365,-4.095,0.038,105,0.81,Blues
25,0.00107,0.496,208490,high,0.0042299999999999,0.0594,-4.357,0.0478,124,0.933,Blues
23,0.0268,0.384,308747,high,0.069,0.0869,-6.532,0.0674,140,0.8109999999999999,Blues
26,0.00224,0.201,220318,high,0.0010199999999999,0.136,-5.086,0.042,103,0.569,Blues
24,0.179,0.614,310707,low,0.0561,0.87,-7.957999999999999,0.0329,88,0.238,Blues
29,0.363,0.723,298533,low,1.42e-05,0.0951,-8.684,0.0461,98,0.2239999999999999,Blues
29,0.000806,0.381,119133,high,0.0456,0.495,-4.726,0.042,151,0.66,Blues
32,0.0407,0.428,205293,high,8.77e-06,0.124,-4.138,0.0419,97,0.6579999999999999,Blues
54,0.00179,0.61,190467,high,0.000432,0.28,-2.7030000000000003,0.0271,106,0.727,Blues
42,0.103,0.573,207989,medium,0.0,0.105,-4.757,0.0723,170,0.6809999999999999,Blues
50,0.111,0.633,275067,high,0.0,0.139,-4.642,0.0262,114,0.674,Blues
37,0.624,0.579,145267,medium,1.29e-05,0.412,-8.237,0.0275,112,0.897,Blues
42,0.395,0.799,204133,medium,1.42e-06,0.124,-12.439,0.0489,110,0.7909999999999999,Blues
35,0.804,0.711,146760,high,0.000165,0.271,-6.229,0.0477,157,0.892,Blues
31,0.235,0.8390000000000001,158707,medium,8.92e-06,0.0436,-9.902,0.0644,118,0.96,Blues
26,0.0655,0.65,262240,high,1.08e-06,0.071,-7.068,0.0455,101,0.948,Blues
28,0.173,0.608,226747,medium,0.0,0.349,-6.312,0.0493,174,0.642,Blues
40,0.5870000000000001,0.7070000000000001,202053,medium,1.46e-05,0.0764,-7.542999999999999,0.1169999999999999,127,0.908,Blues
31,0.0038799999999999,0.283,210200,high,0.00597,0.738,-4.854,0.345,135,0.617,Blues
23,6.99e-05,0.422,237573,high,0.893,0.031,-6.752000000000001,0.0447,121,0.742,Blues
42,0.109,0.503,227416,medium,0.0,0.131,-6.638,0.0319,84,0.6970000000000001,Blues
37,0.00375,0.586,356400,high,3.41e-05,0.133,-5.877000000000001,0.252,129,0.265,Blues
38,0.0924,0.35,259533,low,0.0803,0.0866,-7.762,0.0403,84,0.188,Blues
35,0.248,0.49,231267,medium,0.0193,0.13,-7.025,0.0557,160,0.667,Blues
50,0.0155,0.606,287493,high,0.0244,0.133,-6.101,0.0369,144,0.4589999999999999,Blues
21,0.0313,0.608,203693,medium,0.0,0.102,-4.5760000000000005,0.0313,87,0.841,Blues
29,0.467,0.629,214440,high,0.115,0.321,-9.118,0.166,100,0.489,Blues
2,0.0777,0.306,264973,medium,1.74e-05,0.366,-12.015999999999998,0.0371,143,0.648,Blues
25,0.0166,0.584,156096,high,0.0,0.12,-4.627,0.032,134,0.7879999999999999,Blues
26,0.0054399999999999,0.535,136400,high,2.03e-06,0.0826,-7.394,0.27,134,0.6579999999999999,Blues
46,0.322,0.397,347640,high,0.5529999999999999,0.27,-5.931,0.0456,93,0.8440000000000001,Blues
24,0.0737,0.523,207611,high,1.11e-06,0.0408,-6.285,0.0674,160,0.586,Blues
32,0.0711,0.604,494825,medium,0.00594,0.905,-8.152000000000001,0.0288,95,0.696,Blues
27,0.3939999999999999,0.474,340474,high,0.6659999999999999,0.7190000000000001,-5.7860000000000005,0.0871,163,0.899,Blues
27,0.742,0.662,181747,low,0.084,0.099,-15.282,0.0304,131,0.8859999999999999,Blues
43,0.206,0.79,166067,low,0.0,0.168,-13.265,0.065,115,0.696,Blues
44,0.00126,0.174,278160,high,5.3e-05,0.6809999999999999,-3.312,0.0798,146,0.102,Blues
35,0.0502,0.539,250333,high,0.0187,0.885,-5.375,0.0807,122,0.758,Blues
57,0.8079999999999999,0.54,307053,medium,0.0,0.162,-5.44,0.0508,88,0.794,Blues
36,1.76e-05,0.34,350213,high,0.778,0.14,-5.957000000000001,0.0399,129,0.174,Blues
34,0.115,0.601,206886,medium,0.00173,0.187,-6.555,0.0279999999999999,107,0.853,Blues
30,0.22,0.569,266933,low,0.0,0.0856,-9.908,0.0358,76,0.713,Blues
33,5.47e-05,0.154,171547,high,0.923,0.0943,-3.133,0.321,83,0.102,Blues
44,0.132,0.6920000000000001,237120,high,0.00105,0.425,-6.643,0.034,107,0.674,Blues
37,0.522,0.708,181040,low,2.7e-06,0.146,-9.894,0.0752,133,0.612,Blues
32,0.401,0.472,255173,medium,0.000265,0.113,-12.15,0.0547,132,0.512,Blues
21,0.256,0.77,313360,medium,0.0,0.13,-5.832000000000001,0.0707,116,0.531,Blues
40,0.225,0.455,241608,low,1.16e-05,0.151,-8.883,0.0336,80,0.223,Blues
32,0.00674,0.505,179440,medium,2.36e-06,0.359,-10.51,0.0364,115,0.746,Blues
51,0.88,0.188,224227,low,0.000832,0.307,-12.212,0.0305,89,0.165,Blues
28,0.108,0.591,192240,high,0.0458,0.236,-6.6160000000000005,0.0373,128,0.7979999999999999,Blues
36,0.4629999999999999,0.358,590200,medium,0.0683,0.25,-7.322,0.0762,126,0.23,Blues
31,0.0212,0.371,197493,medium,0.0673,0.0905,-7.279,0.0356,74,0.324,Blues
25,0.0168,0.613,336213,high,0.0479,0.0753,-5.234,0.0439,115,0.665,Blues
34,0.0103,0.422,228307,medium,3.44e-06,0.0942,-8.81,0.0396,167,0.74,Blues
28,0.92,0.3429999999999999,156400,low,6.78e-06,0.136,-12.742,0.0366,141,0.192,Blues
35,0.0582,0.578,288467,medium,0.178,0.0777,-7.79,0.027,115,0.557,Blues
38,0.98,0.674,267790,low,0.00144,0.11,-6.825,0.0281,91,0.1889999999999999,Blues
24,0.787,0.4589999999999999,328533,medium,2.24e-06,0.11,-10.605,0.0381,99,0.39,Blues
28,0.778,0.583,191520,low,0.000366,0.0902,-10.036,0.0328,166,0.359,Blues
25,0.00982,0.291,274000,high,0.00413,0.0996,-3.62,0.215,185,0.65,Blues
28,0.467,0.539,370333,medium,0.0128,0.126,-10.630999999999998,0.0315,144,0.925,Blues
27,0.0327,0.82,247760,medium,0.0,0.141,-9.916,0.177,94,0.594,Blues
19,0.0646,0.884,273451,low,0.000265,0.1169999999999999,-11.492,0.0533,115,0.622,Blues
40,0.00205,0.599,494800,medium,0.725,0.0967,-15.300999999999998,0.0489,116,0.843,Blues
36,0.772,0.7759999999999999,463267,low,0.134,0.0567,-10.45,0.0615,136,0.509,Blues
38,0.000479,0.327,185293,high,0.0148,0.15,-6.049,0.0522,159,0.371,Blues
24,0.871,0.6709999999999999,448987,low,0.0265,0.136,-13.43,0.121,106,0.288,Blues
29,0.0114,0.366,206973,high,0.000215,0.7170000000000001,-5.763,0.104,153,0.3989999999999999,Blues
23,0.263,0.782,336093,medium,0.0,0.361,-13.953,0.412,81,0.969,Blues
29,0.877,0.498,300791,low,0.0784,0.407,-13.847,0.0287,82,0.417,Blues
44,0.606,0.311,214893,low,2.15e-05,0.263,-10.838,0.0601,159,0.594,Blues
65,0.00322,0.63,241080,high,0.0237,0.0883,-6.7,0.0298,120,0.63,Blues
26,0.00217,0.335,146227,high,0.897,0.0988,1.949,0.0759,121,0.0376,Blues
25,0.426,0.589,253093,low,0.0,0.0453,-13.052,0.0546,139,0.7879999999999999,Blues
33,0.0215,0.532,207335,high,5.379999999999999e-05,0.618,-2.499,0.121,142,0.5,Blues
35,0.856,0.6609999999999999,182093,low,0.0,0.158,-12.019,0.0361,71,0.367,Blues
26,0.314,0.629,236027,low,5.91e-06,0.0936,-11.197,0.0304,121,0.8140000000000001,Blues
1,0.000373,0.307,206507,medium,0.283,0.514,-11.375,0.0361,124,0.516,Blues
44,0.318,0.396,260133,medium,0.0,0.106,-4.864,0.0446,95,0.204,Blues
29,0.974,0.283,207267,low,0.0148,0.6629999999999999,-23.98,0.0422,79,0.237,Blues
18,0.0108,0.496,309747,medium,0.153,0.416,-7.598,0.0341,96,0.637,Blues
30,0.244,0.456,225080,medium,7.39e-06,0.136,-5.875,0.0299,130,0.382,Blues
